Epoch [62/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [63/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [64/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [65/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [66/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [67/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [68/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [69/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [70/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [71/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [72/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [73/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [74/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [75/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [76/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [77/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [78/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
